invoice,customer_id,country,invoice_date,invoice_date_only,invoice_year,invoice_month,invoice_yearmonth,day_of_week,line_item_count,distinct_products,total_quantity,order_revenue
555735,13327,United Kingdom,2011-06-07 08:54:00,2011-06-07,2011,6,2011-06,Tuesday,18,18,296,450.4
555736,17730,United Kingdom,2011-06-07 09:13:00,2011-06-07,2011,6,2011-06,Tuesday,30,30,538,586.01
555737,16153,United Kingdom,2011-06-07 09:19:00,2011-06-07,2011,6,2011-06,Tuesday,16,16,237,298.19
555738,16825,United Kingdom,2011-06-07 09:44:00,2011-06-07,2011,6,2011-06,Tuesday,11,11,358,318.7
555739,12380,Belgium,2011-06-07 09:49:00,2011-06-07,2011,6,2011-06,Tuesday,35,35,290,562.55
555740,18226,United Kingdom,2011-06-07 09:51:00,2011-06-07,2011,6,2011-06,Tuesday,21,21,360,387.42
555741,16817,United Kingdom,2011-06-07 10:05:00,2011-06-07,2011,6,2011-06,Tuesday,13,13,123,230.18
555742,16949,United Kingdom,2011-06-07 10:34:00,2011-06-07,2011,6,2011-06,Tuesday,10,10,197,388.0
555743,12868,United Kingdom,2011-06-07 10:42:00,2011-06-07,2011,6,2011-06,Tuesday,14,14,106,248.06
555744,18072,United Kingdom,2011-06-07 10:44:00,2011-06-07,2011,6,2011-06,Tuesday,18,18,288,247.44
555745,14462,United Kingdom,2011-06-07 10:46:00,2011-06-07,2011,6,2011-06,Tuesday,10,10,71,184.52
555746,14606,United Kingdom,2011-06-07 10:55:00,2011-06-07,2011,6,2011-06,Tuesday,25,25,43,104.35
555751,16462,United Kingdom,2011-06-07 11:07:00,2011-06-07,2011,6,2011-06,Tuesday,1,1,4,34.0
555759,13220,United Kingdom,2011-06-07 11:10:00,2011-06-07,2011,6,2011-06,Tuesday,1,1,24,166.8
555798,16422,United Kingdom,2011-06-07 11:32:00,2011-06-07,2011,6,2011-06,Tuesday,11,11,875,1121.13
555808,14867,United Kingdom,2011-06-07 11:39:00,2011-06-07,2011,6,2011-06,Tuesday,5,5,74,96.14
555810,17091,United Kingdom,2011-06-07 11:39:00,2011-06-07,2011,6,2011-06,Tuesday,33,33,346,585.84
555813,13643,United Kingdom,2011-06-07 11:40:00,2011-06-07,2011,6,2011-06,Tuesday,6,6,60,87.9
555815,13089,United Kingdom,2011-06-07 11:47:00,2011-06-07,2011,6,2011-06,Tuesday,49,49,568,916.74
555816,13089,United Kingdom,2011-06-07 11:49:00,2011-06-07,2011,6,2011-06,Tuesday,1,1,16,47.2
555817,17091,United Kingdom,2011-06-07 11:51:00,2011-06-07,2011,6,2011-06,Tuesday,1,1,3,14.85
555818,13784,United Kingdom,2011-06-07 11:59:00,2011-06-07,2011,6,2011-06,Tuesday,2,2,60,255.96
555819,15073,United Kingdom,2011-06-07 12:00:00,2011-06-07,2011,6,2011-06,Tuesday,22,22,214,430.98
555820,16133,United Kingdom,2011-06-07 12:01:00,2011-06-07,2011,6,2011-06,Tuesday,11,11,196,304.72
555829,13330,United Kingdom,2011-06-07 12:18:00,2011-06-07,2011,6,2011-06,Tuesday,14,14,202,392.4
555832,15969,United Kingdom,2011-06-07 12:19:00,2011-06-07,2011,6,2011-06,Tuesday,10,10,44,308.7
555834,12891,United Kingdom,2011-06-07 12:31:00,2011-06-07,2011,6,2011-06,Tuesday,1,1,250,85.0
555835,14525,United Kingdom,2011-06-07 12:34:00,2011-06-07,2011,6,2011-06,Tuesday,94,93,302,742.17
555836,13098,United Kingdom,2011-06-07 12:36:00,2011-06-07,2011,6,2011-06,Tuesday,20,20,469,531.36
555839,13283,United Kingdom,2011-06-07 12:39:00,2011-06-07,2011,6,2011-06,Tuesday,2,2,30,25.5
555840,15805,United Kingdom,2011-06-07 12:46:00,2011-06-07,2011,6,2011-06,Tuesday,1,1,36,70.2
555841,14583,United Kingdom,2011-06-07 12:47:00,2011-06-07,2011,6,2011-06,Tuesday,48,48,154,139.63
555842,17874,United Kingdom,2011-06-07 12:54:00,2011-06-07,2011,6,2011-06,Tuesday,6,6,22,122.76
555843,12584,Italy,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,9,9,31,159.11
555844,14711,United Kingdom,2011-06-07 13:10:00,2011-06-07,2011,6,2011-06,Tuesday,34,34,70,160.15
555845,17015,United Kingdom,2011-06-07 13:19:00,2011-06-07,2011,6,2011-06,Tuesday,118,116,546,520.55
555846,14180,United Kingdom,2011-06-07 13:21:00,2011-06-07,2011,6,2011-06,Tuesday,8,8,21,149.15
555847,14880,United Kingdom,2011-06-07 13:27:00,2011-06-07,2011,6,2011-06,Tuesday,17,17,171,218.47
555848,16081,United Kingdom,2011-06-07 13:31:00,2011-06-07,2011,6,2011-06,Tuesday,21,21,182,424.24
555849,13266,United Kingdom,2011-06-07 13:33:00,2011-06-07,2011,6,2011-06,Tuesday,9,9,458,315.86
555850,16550,United Kingdom,2011-06-07 13:35:00,2011-06-07,2011,6,2011-06,Tuesday,47,47,320,387.42
555851,13050,United Kingdom,2011-06-07 13:37:00,2011-06-07,2011,6,2011-06,Tuesday,104,103,345,581.42
555852,17429,United Kingdom,2011-06-07 13:38:00,2011-06-07,2011,6,2011-06,Tuesday,11,11,78,189.28
555853,14375,United Kingdom,2011-06-07 13:44:00,2011-06-07,2011,6,2011-06,Tuesday,66,57,184,235.56
555854,12748,United Kingdom,2011-06-07 13:47:00,2011-06-07,2011,6,2011-06,Tuesday,26,26,64,157.31
555855,15311,United Kingdom,2011-06-07 13:56:00,2011-06-07,2011,6,2011-06,Tuesday,46,46,1911,2516.19
555856,17124,United Kingdom,2011-06-07 14:02:00,2011-06-07,2011,6,2011-06,Tuesday,31,31,129,294.24
555857,16393,United Kingdom,2011-06-07 14:03:00,2011-06-07,2011,6,2011-06,Tuesday,23,23,104,133.62
555858,14911,EIRE,2011-06-07 14:12:00,2011-06-07,2011,6,2011-06,Tuesday,12,12,191,204.31
555859,17987,United Kingdom,2011-06-07 14:22:00,2011-06-07,2011,6,2011-06,Tuesday,13,13,261,198.57
555861,12990,United Kingdom,2011-06-07 14:27:00,2011-06-07,2011,6,2011-06,Tuesday,4,4,80,166.4
555862,12757,Portugal,2011-06-07 14:28:00,2011-06-07,2011,6,2011-06,Tuesday,14,14,146,243.2
555863,17026,United Kingdom,2011-06-07 14:28:00,2011-06-07,2011,6,2011-06,Tuesday,1,1,72,121.68
555865,14530,United Kingdom,2011-06-07 14:30:00,2011-06-07,2011,6,2011-06,Tuesday,36,36,157,413.93
555866,16841,United Kingdom,2011-06-07 14:38:00,2011-06-07,2011,6,2011-06,Tuesday,16,16,316,306.68
555870,17707,United Kingdom,2011-06-07 15:03:00,2011-06-07,2011,6,2011-06,Tuesday,2,2,66,68.7
555871,18073,United Kingdom,2011-06-07 15:04:00,2011-06-07,2011,6,2011-06,Tuesday,3,3,224,263.16
555872,13395,United Kingdom,2011-06-07 15:04:00,2011-06-07,2011,6,2011-06,Tuesday,21,21,336,307.72
555875,12748,United Kingdom,2011-06-07 15:17:00,2011-06-07,2011,6,2011-06,Tuesday,3,3,3,7.25
555876,15799,United Kingdom,2011-06-07 15:28:00,2011-06-07,2011,6,2011-06,Tuesday,15,15,358,161.02
555884,17389,United Kingdom,2011-06-07 15:44:00,2011-06-07,2011,6,2011-06,Tuesday,4,4,70,147.62
555896,15640,United Kingdom,2011-06-07 16:04:00,2011-06-07,2011,6,2011-06,Tuesday,54,54,618,1008.61
555916,14958,United Kingdom,2011-06-07 16:16:00,2011-06-07,2011,6,2011-06,Tuesday,16,16,39,181.63
555917,17854,United Kingdom,2011-06-07 16:21:00,2011-06-07,2011,6,2011-06,Tuesday,3,3,20,199.5
555918,16098,United Kingdom,2011-06-07 16:21:00,2011-06-07,2011,6,2011-06,Tuesday,8,8,66,211.92
555920,18102,United Kingdom,2011-06-07 16:35:00,2011-06-07,2011,6,2011-06,Tuesday,12,12,2274,10999.52
555921,15449,United Kingdom,2011-06-07 16:42:00,2011-06-07,2011,6,2011-06,Tuesday,17,17,268,301.78
555928,12383,Belgium,2011-06-08 08:02:00,2011-06-08,2011,6,2011-06,Wednesday,4,4,18,69.45
555929,16525,United Kingdom,2011-06-08 08:12:00,2011-06-08,2011,6,2011-06,Wednesday,8,8,402,765.82
555930,14745,United Kingdom,2011-06-08 08:26:00,2011-06-08,2011,6,2011-06,Wednesday,24,24,283,341.07
555931,17828,Malta,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,43,43,374,673.16
555932,14217,United Kingdom,2011-06-08 08:46:00,2011-06-08,2011,6,2011-06,Wednesday,10,10,58,165.36
555933,12567,France,2011-06-08 08:49:00,2011-06-08,2011,6,2011-06,Wednesday,17,17,216,286.34
555934,15061,United Kingdom,2011-06-08 08:51:00,2011-06-08,2011,6,2011-06,Wednesday,7,7,456,557.7
555936,12567,France,2011-06-08 09:16:00,2011-06-08,2011,6,2011-06,Wednesday,17,17,216,286.34
555937,12683,France,2011-06-08 09:39:00,2011-06-08,2011,6,2011-06,Wednesday,29,29,464,615.36
555938,14257,United Kingdom,2011-06-08 09:58:00,2011-06-08,2011,6,2011-06,Wednesday,17,17,179,410.45
555939,17659,United Kingdom,2011-06-08 09:58:00,2011-06-08,2011,6,2011-06,Wednesday,3,3,30,57.78
555940,14191,United Kingdom,2011-06-08 10:10:00,2011-06-08,2011,6,2011-06,Wednesday,9,9,98,357.6
555941,12726,France,2011-06-08 10:10:00,2011-06-08,2011,6,2011-06,Wednesday,16,16,444,338.04
555942,15743,United Kingdom,2011-06-08 10:14:00,2011-06-08,2011,6,2011-06,Wednesday,18,18,91,322.55
555943,13520,Switzerland,2011-06-08 10:15:00,2011-06-08,2011,6,2011-06,Wednesday,15,15,242,492.68
555944,16955,United Kingdom,2011-06-08 10:36:00,2011-06-08,2011,6,2011-06,Wednesday,10,10,72,163.69
555945,17409,United Kingdom,2011-06-08 10:36:00,2011-06-08,2011,6,2011-06,Wednesday,8,8,64,511.3
555946,17238,United Kingdom,2011-06-08 10:43:00,2011-06-08,2011,6,2011-06,Wednesday,24,24,77,184.59
555947,14911,EIRE,2011-06-08 10:45:00,2011-06-08,2011,6,2011-06,Wednesday,57,57,2090,2233.28
555948,13752,United Kingdom,2011-06-08 10:49:00,2011-06-08,2011,6,2011-06,Wednesday,7,7,147,166.86
555949,16626,United Kingdom,2011-06-08 10:50:00,2011-06-08,2011,6,2011-06,Wednesday,26,26,395,596.13
555950,17966,United Kingdom,2011-06-08 10:51:00,2011-06-08,2011,6,2011-06,Wednesday,6,6,325,136.5
555979,15039,United Kingdom,2011-06-08 11:18:00,2011-06-08,2011,6,2011-06,Wednesday,35,33,679,885.52
556009,18221,United Kingdom,2011-06-08 11:37:00,2011-06-08,2011,6,2011-06,Wednesday,15,15,178,302.54
556010,17414,United Kingdom,2011-06-08 11:43:00,2011-06-08,2011,6,2011-06,Wednesday,5,5,1380,598.0
556016,18092,United Kingdom,2011-06-08 11:54:00,2011-06-08,2011,6,2011-06,Wednesday,5,5,232,452.4
556017,15382,United Kingdom,2011-06-08 11:56:00,2011-06-08,2011,6,2011-06,Wednesday,29,29,406,512.7
556018,15382,United Kingdom,2011-06-08 11:57:00,2011-06-08,2011,6,2011-06,Wednesday,2,2,48,26.4
556019,18092,United Kingdom,2011-06-08 12:02:00,2011-06-08,2011,6,2011-06,Wednesday,7,7,64,221.4
556020,13571,United Kingdom,2011-06-08 12:03:00,2011-06-08,2011,6,2011-06,Wednesday,20,20,82,114.71
556021,12921,United Kingdom,2011-06-08 12:03:00,2011-06-08,2011,6,2011-06,Wednesday,22,22,317,477.68
556022,12921,United Kingdom,2011-06-08 12:04:00,2011-06-08,2011,6,2011-06,Wednesday,4,4,40,79.2
556023,14527,United Kingdom,2011-06-08 12:21:00,2011-06-08,2011,6,2011-06,Wednesday,25,25,49,209.28
556024,12808,Portugal,2011-06-08 12:21:00,2011-06-08,2011,6,2011-06,Wednesday,9,9,55,151.95
556032,15159,United Kingdom,2011-06-08 12:35:00,2011-06-08,2011,6,2011-06,Wednesday,15,15,140,542.22
556034,16672,United Kingdom,2011-06-08 12:36:00,2011-06-08,2011,6,2011-06,Wednesday,2,2,96,313.2
556035,15159,United Kingdom,2011-06-08 12:36:00,2011-06-08,2011,6,2011-06,Wednesday,4,4,152,54.48
556036,15159,United Kingdom,2011-06-08 12:37:00,2011-06-08,2011,6,2011-06,Wednesday,3,3,8,52.8
556038,13184,United Kingdom,2011-06-08 12:38:00,2011-06-08,2011,6,2011-06,Wednesday,22,22,179,173.66
556039,13001,United Kingdom,2011-06-08 12:40:00,2011-06-08,2011,6,2011-06,Wednesday,12,12,314,501.5
556040,14622,United Kingdom,2011-06-08 12:42:00,2011-06-08,2011,6,2011-06,Wednesday,21,21,146,320.58
556041,17954,United Kingdom,2011-06-08 12:44:00,2011-06-08,2011,6,2011-06,Wednesday,56,56,205,336.84
556042,14367,United Kingdom,2011-06-08 12:44:00,2011-06-08,2011,6,2011-06,Wednesday,65,65,402,1016.57
556043,14078,United Kingdom,2011-06-08 12:49:00,2011-06-08,2011,6,2011-06,Wednesday,13,13,73,243.93
556044,15764,United Kingdom,2011-06-08 12:50:00,2011-06-08,2011,6,2011-06,Wednesday,9,9,51,165.55
556045,15764,United Kingdom,2011-06-08 12:54:00,2011-06-08,2011,6,2011-06,Wednesday,24,24,197,408.04
556047,12901,United Kingdom,2011-06-08 12:57:00,2011-06-08,2011,6,2011-06,Wednesday,4,4,90,276.24
556048,15609,United Kingdom,2011-06-08 13:00:00,2011-06-08,2011,6,2011-06,Wednesday,16,16,148,298.48
556049,16013,United Kingdom,2011-06-08 13:00:00,2011-06-08,2011,6,2011-06,Wednesday,2,2,66,382.7
556050,14367,United Kingdom,2011-06-08 13:04:00,2011-06-08,2011,6,2011-06,Wednesday,16,16,128,279.04
556051,13742,United Kingdom,2011-06-08 13:09:00,2011-06-08,2011,6,2011-06,Wednesday,16,16,49,180.04
556052,13742,United Kingdom,2011-06-08 13:14:00,2011-06-08,2011,6,2011-06,Wednesday,1,1,10,14.5
556053,15400,United Kingdom,2011-06-08 13:15:00,2011-06-08,2011,6,2011-06,Wednesday,2,2,46,112.7
556054,14561,United Kingdom,2011-06-08 13:26:00,2011-06-08,2011,6,2011-06,Wednesday,16,16,183,222.07
556055,14477,United Kingdom,2011-06-08 13:33:00,2011-06-08,2011,6,2011-06,Wednesday,2,2,200,358.0
556056,17841,United Kingdom,2011-06-08 13:35:00,2011-06-08,2011,6,2011-06,Wednesday,96,92,256,420.0
556058,13985,United Kingdom,2011-06-08 13:54:00,2011-06-08,2011,6,2011-06,Wednesday,29,29,244,524.5
556059,13630,United Kingdom,2011-06-08 13:56:00,2011-06-08,2011,6,2011-06,Wednesday,9,9,260,320.92
556060,14911,EIRE,2011-06-08 14:03:00,2011-06-08,2011,6,2011-06,Wednesday,8,8,492,1118.04
556062,15189,United Kingdom,2011-06-08 14:06:00,2011-06-08,2011,6,2011-06,Wednesday,4,4,114,379.5
556063,14587,United Kingdom,2011-06-08 14:09:00,2011-06-08,2011,6,2011-06,Wednesday,41,41,82,193.2
556064,13777,United Kingdom,2011-06-08 14:20:00,2011-06-08,2011,6,2011-06,Wednesday,6,6,171,300.63
556065,14829,United Kingdom,2011-06-08 14:29:00,2011-06-08,2011,6,2011-06,Wednesday,8,8,74,146.3
556066,16872,United Kingdom,2011-06-08 14:32:00,2011-06-08,2011,6,2011-06,Wednesday,3,3,382,388.36
556067,12748,United Kingdom,2011-06-08 14:35:00,2011-06-08,2011,6,2011-06,Wednesday,28,26,147,245.05
556068,12748,United Kingdom,2011-06-08 14:39:00,2011-06-08,2011,6,2011-06,Wednesday,1,1,48,5.76
556070,17873,United Kingdom,2011-06-08 14:51:00,2011-06-08,2011,6,2011-06,Wednesday,7,7,180,266.76
556071,15974,United Kingdom,2011-06-08 14:52:00,2011-06-08,2011,6,2011-06,Wednesday,29,29,497,481.36
556072,16126,United Kingdom,2011-06-08 14:57:00,2011-06-08,2011,6,2011-06,Wednesday,20,20,263,952.65
556073,16358,United Kingdom,2011-06-08 15:05:00,2011-06-08,2011,6,2011-06,Wednesday,22,22,221,462.15
556079,18229,United Kingdom,2011-06-08 15:18:00,2011-06-08,2011,6,2011-06,Wednesday,13,13,252,351.2
556084,17491,United Kingdom,2011-06-08 15:23:00,2011-06-08,2011,6,2011-06,Wednesday,5,5,52,135.0
556097,15809,United Kingdom,2011-06-08 15:31:00,2011-06-08,2011,6,2011-06,Wednesday,1,1,2,15.9
556098,16832,United Kingdom,2011-06-08 15:36:00,2011-06-08,2011,6,2011-06,Wednesday,1,1,5,62.5
556099,13162,United Kingdom,2011-06-08 15:38:00,2011-06-08,2011,6,2011-06,Wednesday,1,1,1,3.75
556100,15238,United Kingdom,2011-06-08 16:00:00,2011-06-08,2011,6,2011-06,Wednesday,14,14,222,300.14
556102,13115,United Kingdom,2011-06-08 16:15:00,2011-06-08,2011,6,2011-06,Wednesday,55,55,621,878.55
556103,16011,United Kingdom,2011-06-08 16:18:00,2011-06-08,2011,6,2011-06,Wednesday,27,26,161,235.32
556104,13875,United Kingdom,2011-06-08 16:34:00,2011-06-08,2011,6,2011-06,Wednesday,22,22,284,384.2
556105,13466,United Kingdom,2011-06-08 16:39:00,2011-06-08,2011,6,2011-06,Wednesday,17,17,259,307.9
556106,14056,United Kingdom,2011-06-08 16:54:00,2011-06-08,2011,6,2011-06,Wednesday,49,49,187,393.34
556107,17360,United Kingdom,2011-06-08 17:09:00,2011-06-08,2011,6,2011-06,Wednesday,57,53,164,320.9
556109,13741,United Kingdom,2011-06-09 07:53:00,2011-06-09,2011,6,2011-06,Thursday,12,12,67,200.17
556110,13856,United Kingdom,2011-06-09 08:45:00,2011-06-09,2011,6,2011-06,Thursday,3,3,160,124.6
556111,13004,United Kingdom,2011-06-09 09:16:00,2011-06-09,2011,6,2011-06,Thursday,22,22,288,313.0
556112,13265,United Kingdom,2011-06-09 09:28:00,2011-06-09,2011,6,2011-06,Thursday,20,20,244,325.78
556113,13510,United Kingdom,2011-06-09 09:32:00,2011-06-09,2011,6,2011-06,Thursday,38,38,421,585.32
556114,12569,Germany,2011-06-09 09:36:00,2011-06-09,2011,6,2011-06,Thursday,5,5,78,124.14
556115,15241,United Kingdom,2011-06-09 09:39:00,2011-06-09,2011,6,2011-06,Thursday,7,7,76,99.96
556116,15214,United Kingdom,2011-06-09 09:44:00,2011-06-09,2011,6,2011-06,Thursday,11,11,154,136.7
556118,13811,Germany,2011-06-09 09:54:00,2011-06-09,2011,6,2011-06,Thursday,5,5,36,297.0
556119,12594,Italy,2011-06-09 10:05:00,2011-06-09,2011,6,2011-06,Thursday,1,1,24,42.96
556120,16722,United Kingdom,2011-06-09 10:06:00,2011-06-09,2011,6,2011-06,Thursday,19,19,521,290.2
556121,15855,United Kingdom,2011-06-09 10:09:00,2011-06-09,2011,6,2011-06,Thursday,20,19,68,132.18
556125,12947,United Kingdom,2011-06-09 10:20:00,2011-06-09,2011,6,2011-06,Thursday,15,15,136,303.62
556126,14911,EIRE,2011-06-09 10:23:00,2011-06-09,2011,6,2011-06,Thursday,21,21,244,288.0
556127,12406,Denmark,2011-06-09 10:23:00,2011-06-09,2011,6,2011-06,Thursday,49,48,793,1621.25
556128,13038,United Kingdom,2011-06-09 10:31:00,2011-06-09,2011,6,2011-06,Thursday,7,7,94,196.66
556129,14060,United Kingdom,2011-06-09 10:46:00,2011-06-09,2011,6,2011-06,Thursday,10,10,294,438.0
556130,15738,United Kingdom,2011-06-09 10:48:00,2011-06-09,2011,6,2011-06,Thursday,11,11,154,316.02
556139,14231,United Kingdom,2011-06-09 11:05:00,2011-06-09,2011,6,2011-06,Thursday,12,12,116,307.76
556179,13756,United Kingdom,2011-06-09 11:27:00,2011-06-09,2011,6,2011-06,Thursday,15,15,426,308.2
556181,15407,United Kingdom,2011-06-09 11:32:00,2011-06-09,2011,6,2011-06,Thursday,13,13,120,410.87
556182,16892,United Kingdom,2011-06-09 11:35:00,2011-06-09,2011,6,2011-06,Thursday,20,20,77,102.98
556183,13134,United Kingdom,2011-06-09 11:37:00,2011-06-09,2011,6,2011-06,Thursday,21,21,162,360.04
556184,16592,United Kingdom,2011-06-09 11:39:00,2011-06-09,2011,6,2011-06,Thursday,14,14,205,337.55
556185,16592,United Kingdom,2011-06-09 11:40:00,2011-06-09,2011,6,2011-06,Thursday,2,2,36,30.6
556186,14241,United Kingdom,2011-06-09 11:46:00,2011-06-09,2011,6,2011-06,Thursday,10,10,146,213.7
556187,15296,United Kingdom,2011-06-09 11:49:00,2011-06-09,2011,6,2011-06,Thursday,15,15,98,299.78
556189,15615,United Kingdom,2011-06-09 11:57:00,2011-06-09,2011,6,2011-06,Thursday,21,21,234,400.7
556190,15780,United Kingdom,2011-06-09 12:01:00,2011-06-09,2011,6,2011-06,Thursday,4,4,28,72.52
556191,14501,United Kingdom,2011-06-09 12:02:00,2011-06-09,2011,6,2011-06,Thursday,6,6,116,184.28
556192,15615,United Kingdom,2011-06-09 12:02:00,2011-06-09,2011,6,2011-06,Thursday,4,4,64,82.2
556193,14132,United Kingdom,2011-06-09 12:04:00,2011-06-09,2011,6,2011-06,Thursday,24,24,388,306.86
556194,12483,Sweden,2011-06-09 12:20:00,2011-06-09,2011,6,2011-06,Thursday,10,10,186,283.95
556195,16745,United Kingdom,2011-06-09 12:21:00,2011-06-09,2011,6,2011-06,Thursday,25,25,355,535.01
556196,18065,United Kingdom,2011-06-09 12:27:00,2011-06-09,2011,6,2011-06,Thursday,3,3,16,62.04
556197,18065,United Kingdom,2011-06-09 12:27:00,2011-06-09,2011,6,2011-06,Thursday,13,13,114,202.38
556198,14963,United Kingdom,2011-06-09 12:30:00,2011-06-09,2011,6,2011-06,Thursday,38,37,167,294.2
556199,16170,United Kingdom,2011-06-09 12:40:00,2011-06-09,2011,6,2011-06,Thursday,21,21,232,319.29
556201,12347,Iceland,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,18,18,196,382.52
556202,14606,United Kingdom,2011-06-09 13:08:00,2011-06-09,2011,6,2011-06,Thursday,20,20,90,109.3
556203,12399,Belgium,2011-06-09 13:09:00,2011-06-09,2011,6,2011-06,Thursday,4,4,144,115.08
556204,17169,United Kingdom,2011-06-09 13:16:00,2011-06-09,2011,6,2011-06,Thursday,18,18,102,308.68
556205,15827,United Kingdom,2011-06-09 13:37:00,2011-06-09,2011,6,2011-06,Thursday,13,13,94,203.98
556206,14911,EIRE,2011-06-09 13:46:00,2011-06-09,2011,6,2011-06,Thursday,25,25,261,596.27
556207,17372,United Kingdom,2011-06-09 13:50:00,2011-06-09,2011,6,2011-06,Thursday,19,19,110,128.76
556208,14040,United Kingdom,2011-06-09 13:51:00,2011-06-09,2011,6,2011-06,Thursday,12,12,198,506.68
556214,14913,United Kingdom,2011-06-09 14:14:00,2011-06-09,2011,6,2011-06,Thursday,20,20,455,301.32
556216,15252,United Kingdom,2011-06-09 14:15:00,2011-06-09,2011,6,2011-06,Thursday,14,14,99,300.55
556218,17731,United Kingdom,2011-06-09 14:18:00,2011-06-09,2011,6,2011-06,Thursday,17,17,97,352.91
556219,17731,United Kingdom,2011-06-09 14:19:00,2011-06-09,2011,6,2011-06,Thursday,15,15,84,309.66
556222,17522,United Kingdom,2011-06-09 14:23:00,2011-06-09,2011,6,2011-06,Thursday,45,42,527,534.56
556228,13538,United Kingdom,2011-06-09 14:26:00,2011-06-09,2011,6,2011-06,Thursday,2,2,16,115.2
556229,12839,United Kingdom,2011-06-09 14:43:00,2011-06-09,2011,6,2011-06,Thursday,20,20,178,304.48
556230,17402,United Kingdom,2011-06-09 14:45:00,2011-06-09,2011,6,2011-06,Thursday,6,6,58,226.28
556234,17961,United Kingdom,2011-06-09 15:27:00,2011-06-09,2011,6,2011-06,Thursday,10,10,11,26.36
556235,12778,Netherlands,2011-06-09 15:29:00,2011-06-09,2011,6,2011-06,Thursday,4,4,84,69.0
556236,16818,United Kingdom,2011-06-09 15:34:00,2011-06-09,2011,6,2011-06,Thursday,3,3,16,45.2
556238,13397,United Kingdom,2011-06-09 15:35:00,2011-06-09,2011,6,2011-06,Thursday,12,12,109,378.7
556239,15712,United Kingdom,2011-06-09 15:48:00,2011-06-09,2011,6,2011-06,Thursday,9,9,67,158.85
556240,18041,United Kingdom,2011-06-09 15:55:00,2011-06-09,2011,6,2011-06,Thursday,7,7,140,105.0
556241,12597,Spain,2011-06-09 16:04:00,2011-06-09,2011,6,2011-06,Thursday,47,47,437,688.66
556244,15867,United Kingdom,2011-06-09 16:08:00,2011-06-09,2011,6,2011-06,Thursday,28,28,86,302.72
556245,17841,United Kingdom,2011-06-09 16:10:00,2011-06-09,2011,6,2011-06,Thursday,63,63,198,535.13
556246,16113,United Kingdom,2011-06-09 16:16:00,2011-06-09,2011,6,2011-06,Thursday,30,30,176,161.38
556247,15058,United Kingdom,2011-06-09 16:16:00,2011-06-09,2011,6,2011-06,Thursday,15,15,138,270.55
556248,15681,United Kingdom,2011-06-09 16:33:00,2011-06-09,2011,6,2011-06,Thursday,14,14,188,332.64
556249,15681,United Kingdom,2011-06-09 16:34:00,2011-06-09,2011,6,2011-06,Thursday,1,1,6,24.9
556252,16779,United Kingdom,2011-06-09 16:44:00,2011-06-09,2011,6,2011-06,Thursday,17,17,319,462.96
556253,17652,United Kingdom,2011-06-09 16:55:00,2011-06-09,2011,6,2011-06,Thursday,9,9,30,185.8
556254,13213,United Kingdom,2011-06-09 16:57:00,2011-06-09,2011,6,2011-06,Thursday,10,10,119,136.25
556255,18102,United Kingdom,2011-06-09 17:27:00,2011-06-09,2011,6,2011-06,Thursday,12,12,3600,16488.0
556256,14309,United Kingdom,2011-06-09 17:37:00,2011-06-09,2011,6,2011-06,Thursday,15,15,198,196.68
556257,17576,United Kingdom,2011-06-09 17:47:00,2011-06-09,2011,6,2011-06,Thursday,30,30,196,294.86
